Send Rates,Block Size,Avg Latency,Throughput
190.7,130,2.06,155.7
186.3,140,2.92,142.3
190.7,150,2.56,146.3
197.6,160,2.05,158.4
185.6,170,2.86,144.1
192.2,180,2.5,146.2
191.7,190,2.36,154.5
200.4,200,2.38,155.7
199.8,210,2.28,158.2
196.9,220,2.35,154.5
199.9,230,2.44,153.1
187.9,240,2.22,157
199.6,250,2.3,156.3
199.4,260,2.08,156.8
200.5,270,2.45,156.2
198.3,280,2.35,155.1
192,290,2.19,157.4
199.8,300,2.43,154.5
187.9,310,2.18,155.7
187.4,320,2.61,144.6
181.7,330,2.52,150
194.1,340,2.6,151.7
199.7,350,2.36,155
184.9,360,2.37,154.9
200.4,370,2.3,155.3
192.8,380,2.68,147.6
191.5,390,2.38,150.7
194.3,400,2.23,158.3
198.4,410,2.22,157.8
199.1,420,2.59,152.6
193.5,430,2.22,156.5
200.4,440,2.4,155.3
194,450,2.29,155.9
189,460,2.02,158.3
197.1,470,2.09,157.7
199.1,480,2.35,155.6
194.6,490,2.58,152.6
187.8,500,2.27,157.3
198.6,510,2.49,154.6
200.1,520,2.35,156.1
191.4,530,2.12,158.3
193.3,540,2.3,156.7
195.1,550,2.06,156.9
200.8,560,2.03,160.6
199.6,570,2.09,157.5
194.2,580,2.21,156.6
195.8,590,2.27,158.1
192.7,600,2.45,153.3
190.3,610,2.23,159
198.8,620,2.44,154
195.9,630,2.11,156.5
200.8,640,2.08,157.4
192.4,650,2.74,147.2
179.4,660,2.66,142
183.9,670,2.92,138.1
176.9,680,2.77,139.9
183.9,690,2.32,123.3
199,700,2.61,151.2
198.4,710,2.05,158.7
180.7,720,2.75,145.8
194.4,730,2.22,157.4
191.1,740,2.49,150.5
198.8,750,2.43,152.5
194.1,760,2.57,153
200.7,770,2.33,154.8
195.1,780,2.17,158.4
192.4,790,2.26,156.3
192.5,800,2.02,157.1
