Time,Number
2014-09-24 02:55,5347
2014-09-24 03:00,5242
2014-09-24 03:05,3930
2014-09-24 03:10,2624
2014-09-24 03:15,3833
2014-09-24 03:20,4640
2014-09-24 03:25,4442
2014-09-24 03:30,4540
2014-09-24 03:35,3632
2014-09-24 03:40,3225
2014-09-24 03:45,4440
2014-09-24 03:50,3328
2014-09-24 03:55,5652
2014-09-24 04:00,4844
2014-09-24 04:05,3424
2014-09-24 04:10,3829
2014-09-24 04:15,5146
2014-09-24 04:20,3932
2014-09-24 04:25,5045
2014-09-24 04:30,4537
2014-09-24 04:35,6051
2014-09-24 04:40,5741
2014-09-24 04:45,5348
2014-09-24 04:50,4132
2014-09-24 04:55,4337
2014-09-24 05:00,5736
2014-09-24 05:05,6550
2014-09-24 05:10,5948
2014-09-24 05:15,7658
2014-09-24 05:20,6856
2014-09-24 05:25,7564
2014-09-24 05:30,10680
2014-09-24 05:35,9781
2014-09-24 05:40,9678
2014-09-24 05:45,10493
2014-09-24 05:50,10286
2014-09-24 05:55,12200
2014-09-24 06:00,10286
2014-09-24 06:05,11093
2014-09-24 06:10,16428
2014-09-24 06:15,13212
2014-09-24 06:20,14116
2014-09-24 06:25,15530
2014-09-24 06:30,15325
2014-09-24 06:35,15323
2014-09-24 06:40,15921
2014-09-24 06:45,18647
2014-09-24 06:50,16942
2014-09-24 06:55,15027
2014-09-24 07:00,17228
2014-09-24 07:05,19448
2014-09-24 07:10,17844
2014-09-24 07:15,19975
2014-09-24 07:20,21586
2014-09-24 07:25,20375
2014-09-24 07:30,23284
2014-09-24 07:35,22582
2014-09-24 07:40,23601
2014-09-24 07:45,22493
2014-09-24 07:50,20172
2014-09-24 07:55,22580
2014-09-24 08:00,22686
2014-09-24 08:05,21488
2014-09-24 08:10,26613
2014-09-24 08:15,24810
2014-09-24 08:20,26425
2014-09-24 08:25,24305
2014-09-24 08:30,27428
2014-09-24 08:35,23791
2014-09-24 08:40,23893
2014-09-24 08:45,26609
2014-09-24 08:50,25320
2014-09-24 08:55,23195
2014-09-24 09:00,23187
2014-09-24 09:05,25805
2014-09-24 09:10,24507
2014-09-24 09:15,26239
2014-09-24 09:20,25824
2014-09-24 09:25,24718
2014-09-24 09:30,27232
2014-09-24 09:35,24702
2014-09-24 09:40,26521
2014-09-24 09:45,25920
2014-09-24 09:50,21479
2014-09-24 09:55,23086
2014-09-24 10:00,25104
2014-09-24 10:05,20178
2014-09-24 10:10,22476
2014-09-24 10:15,24006
2014-09-24 10:20,24806
2014-09-24 10:25,22389
2014-09-24 10:30,26627
2014-09-24 10:35,24090
2014-09-24 10:40,23299
2014-09-24 10:45,22184
2014-09-24 10:50,21984
2014-09-24 10:55,21980
2014-09-24 11:00,19469
2014-09-24 11:05,21989
2014-09-24 11:10,23905
2014-09-24 11:15,20374
2014-09-24 11:20,18860
2014-09-24 11:25,19871
2014-09-24 11:30,24416
2014-09-24 11:35,20473
2014-09-24 11:40,23803
2014-09-24 11:45,18753
2014-09-24 11:50,20665
2014-09-24 11:55,19155
2014-09-24 12:00,18546
2014-09-24 12:05,16142
2014-09-24 12:10,18241
2014-09-24 12:15,20469
2014-09-24 12:20,17339
2014-09-24 12:25,18756
2014-09-24 12:30,19669
2014-09-24 12:35,21976
2014-09-24 12:40,20579
2014-09-24 12:45,19265
2014-09-24 12:50,19861
2014-09-24 12:55,19964
2014-09-24 13:00,19465
2014-09-24 13:05,20069
2014-09-24 13:10,24602
2014-09-24 13:15,19657
2014-09-24 13:20,21273
2014-09-24 13:25,20870
2014-09-24 13:30,23492
2014-09-24 13:35,21884
2014-09-24 13:40,25221
2014-09-24 13:45,21070
2014-09-24 13:50,22182
2014-09-24 13:55,19763
2014-09-24 14:00,21172
2014-09-24 14:05,21079
2014-09-24 14:10,24498
2014-09-24 14:15,26009
2014-09-24 14:20,21276
2014-09-24 14:25,22574
2014-09-24 14:30,20467
2014-09-24 14:35,24000
2014-09-24 14:40,22487
2014-09-24 14:45,24917
2014-09-24 14:50,24897
2014-09-24 14:55,21979
2014-09-24 15:00,26190
2014-09-24 15:05,25097
2014-09-24 15:10,27214
2014-09-24 15:15,25094
2014-09-24 15:20,26421
2014-09-24 15:25,25499
2014-09-24 15:30,29342
2014-09-24 15:35,28241
2014-09-24 15:40,29053
2014-09-24 15:45,29242
2014-09-24 15:50,26422
2014-09-24 15:55,26107
2014-09-24 16:00,32271
2014-09-24 16:05,34491
2014-09-24 16:10,31560
2014-09-24 16:15,29518
2014-09-24 16:20,33569
2014-09-24 16:25,28425
2014-09-24 16:30,29241
2014-09-24 16:35,33683
2014-09-24 16:40,32371
2014-09-24 16:45,31474
2014-09-24 16:50,31752
2014-09-24 16:55,31149
2014-09-24 17:00,34456
2014-09-24 17:05,35891
2014-09-24 17:10,36285
2014-09-24 17:15,33470
2014-09-24 17:20,35803
2014-09-24 17:25,33367
2014-09-24 17:30,34091
2014-09-24 17:35,36603
2014-09-24 17:40,34995
2014-09-24 17:45,34682
2014-09-24 17:50,35608
2014-09-24 17:55,35472
2014-09-24 18:00,39840
2014-09-24 18:05,40952
2014-09-24 18:10,36502
2014-09-24 18:15,32860
2014-09-24 18:20,37809
2014-09-24 18:25,35307
2014-09-24 18:30,36102
2014-09-24 18:35,39640
2014-09-24 18:40,41356
2014-09-24 18:45,36010
2014-09-24 18:50,33585
2014-09-24 18:55,37609
2014-09-24 19:00,35802
2014-09-24 19:05,39627
2014-09-24 19:10,38315
2014-09-24 19:15,36509
2014-09-24 19:20,36613
2014-09-24 19:25,36601
2014-09-24 19:30,34184
2014-09-24 19:35,36803
2014-09-24 19:40,34175
2014-09-24 19:45,33984
2014-09-24 19:50,35917
2014-09-24 19:55,34582
2014-09-24 20:00,36609
2014-09-24 20:05,34687
2014-09-24 20:10,37201
2014-09-24 20:15,36719
2014-09-24 20:20,35998
2014-09-24 20:25,35900
2014-09-24 20:30,35590
2014-09-24 20:35,34189
2014-09-24 20:40,37112
2014-09-24 20:45,36704
2014-09-24 20:50,34893
2014-09-24 20:55,38224
2014-09-24 21:00,33988
2014-09-24 21:05,35592
2014-09-24 21:10,32173
2014-09-24 21:15,32672
2014-09-24 21:20,29553
2014-09-24 21:25,36092
2014-09-24 21:30,34191
2014-09-24 21:35,31866
2014-09-24 21:40,31747
2014-09-24 21:45,29545
2014-09-24 21:50,29654
2014-09-24 21:55,31870
2014-09-24 22:00,29943
2014-09-24 22:05,29628
2014-09-24 22:10,30756
2014-09-24 22:15,31561
2014-09-24 22:20,29131
2014-09-24 22:25,25701
2014-09-24 22:30,26405
2014-09-24 22:35,28737
2014-09-24 22:40,27824
2014-09-24 22:45,26315
2014-09-24 22:50,26819
2014-09-24 22:55,29552
2014-09-24 23:00,25802
2014-09-24 23:05,24094
2014-09-24 23:10,23801
2014-09-24 23:15,23696
2014-09-24 23:20,21972
2014-09-24 23:25,24395
2014-09-24 23:30,21684
2014-09-24 23:35,20459
2014-09-24 23:40,20960
2014-09-24 23:45,20058
2014-09-24 23:50,18857
2014-09-24 23:55,20775
2014-09-25 00:00,18246
2014-09-25 00:05,17937
2014-09-25 00:10,19264
2014-09-25 00:15,16234
2014-09-25 00:20,14814
2014-09-25 00:25,13504
2014-09-25 00:30,12188
2014-09-25 00:35,17040
2014-09-25 00:40,16229
2014-09-25 00:45,13112
2014-09-25 00:50,10691
2014-09-25 00:55,12505
2014-09-25 01:00,11085
2014-09-25 01:05,11190
2014-09-25 01:10,10690
2014-09-25 01:15,10090
2014-09-25 01:20,9370
2014-09-25 01:25,9073
2014-09-25 01:30,7762
2014-09-25 01:35,7048
2014-09-25 01:40,6955
2014-09-25 01:45,7361
2014-09-25 01:50,7159
2014-09-25 01:55,5953
2014-09-25 02:00,6754
2014-09-25 02:05,5646
2014-09-25 02:10,6044
2014-09-25 02:15,5146
2014-09-25 02:20,5140
2014-09-25 02:25,4331
2014-09-25 02:30,4736
2014-09-25 02:35,4534
2014-09-25 02:40,5544
2014-09-25 02:45,4440
2014-09-25 02:50,2724
2014-09-25 02:55,4236
2014-09-25 03:00,4234
2014-09-25 03:05,5753
2014-09-25 03:10,5243
2014-09-25 03:15,3532
2014-09-25 03:20,4235
2014-09-25 03:25,4840
2014-09-25 03:30,4037
2014-09-25 03:35,4130
2014-09-25 03:40,3527
2014-09-25 03:45,3828
2014-09-25 03:50,4332
2014-09-25 03:55,4636
2014-09-25 04:00,4537
2014-09-25 04:05,4840
2014-09-25 04:10,4533
2014-09-25 04:15,4234
2014-09-25 04:20,4441
2014-09-25 04:25,5448
2014-09-25 04:30,5442
2014-09-25 04:35,6349
2014-09-25 04:40,5545
2014-09-25 04:45,4035
2014-09-25 04:50,5043
2014-09-25 04:55,6249
2014-09-25 05:00,6049
2014-09-25 05:05,7358
2014-09-25 05:10,8461
2014-09-25 05:15,6044
2014-09-25 05:20,8875
2014-09-25 05:25,8264
2014-09-25 05:30,9177
2014-09-25 05:35,9175
2014-09-25 05:40,10182
2014-09-25 05:45,9882
2014-09-25 05:50,11188
2014-09-25 05:55,10685
2014-09-25 06:00,11594
2014-09-25 06:05,14323
2014-09-25 06:10,14420
2014-09-25 06:15,14315
2014-09-25 06:20,14220
2014-09-25 06:25,17040
2014-09-25 06:30,18349
2014-09-25 06:35,20570
2014-09-25 06:40,24109
2014-09-25 06:45,19869
2014-09-25 06:50,21780
2014-09-25 06:55,18953
2014-09-25 07:00,21190
2014-09-25 07:05,27022
2014-09-25 07:10,28124
2014-09-25 07:15,27620
2014-09-25 07:20,27840
2014-09-25 07:25,27840
2014-09-25 07:30,29644
2014-09-25 07:35,25818
2014-09-25 07:40,29551
2014-09-25 07:45,29348
2014-09-25 07:50,29749
2014-09-25 07:55,26823
2014-09-25 08:00,30557
2014-09-25 08:05,31782
2014-09-25 08:10,30450
2014-09-25 08:15,33078
2014-09-25 08:20,32280
2014-09-25 08:25,29344
2014-09-25 08:30,33482
2014-09-25 08:35,36216
2014-09-25 08:40,37631
2014-09-25 08:45,35107
2014-09-25 08:50,35602
2014-09-25 08:55,34797
2014-09-25 09:00,37421
2014-09-25 09:05,41138
2014-09-25 09:10,43574
2014-09-25 09:15,42459
2014-09-25 09:20,39637
2014-09-25 09:25,40058
2014-09-25 09:30,40136
2014-09-25 09:35,35090
2014-09-25 09:40,37927
2014-09-25 09:45,39029
2014-09-25 09:50,39234
2014-09-25 09:55,36100
2014-09-25 10:00,37417
2014-09-25 10:05,34902
2014-09-25 10:10,31463
2014-09-25 10:15,36512
2014-09-25 10:20,36822
2014-09-25 10:25,32769
2014-09-25 10:30,34398
2014-09-25 10:35,36420
2014-09-25 10:40,35006
2014-09-25 10:45,31975
2014-09-25 10:50,30771
2014-09-25 10:55,32677
2014-09-25 11:00,33781
2014-09-25 11:05,32261
2014-09-25 11:10,35310
2014-09-25 11:15,33998
2014-09-25 11:20,35890
2014-09-25 11:25,33796
2014-09-25 11:30,33385
2014-09-25 11:35,27521
2014-09-25 11:40,30460
2014-09-25 11:45,31571
2014-09-25 11:50,30769
2014-09-25 11:55,29145
2014-09-25 12:00,28236
2014-09-25 12:05,26628
2014-09-25 12:10,26325
2014-09-25 12:15,30060
2014-09-25 12:20,29248
2014-09-25 12:25,30135
2014-09-25 12:30,29663
2014-09-25 12:35,26527
2014-09-25 12:40,31055
2014-09-25 12:45,26825
2014-09-25 12:50,23802
2014-09-25 12:55,27421
2014-09-25 13:00,27629
2014-09-25 13:05,24809
2014-09-25 13:10,26923
2014-09-25 13:15,31560
2014-09-25 13:20,33266
2014-09-25 13:25,28237
2014-09-25 13:30,29952
2014-09-25 13:35,23896
2014-09-25 13:40,28043
2014-09-25 13:45,26424
2014-09-25 13:50,27331
2014-09-25 13:55,26317
2014-09-25 14:00,26918
2014-09-25 14:05,30061
2014-09-25 14:10,30054
2014-09-25 14:15,30250
2014-09-25 14:20,27333
2014-09-25 14:25,27618
2014-09-25 14:30,27131
2014-09-25 14:35,24914
2014-09-25 14:40,26815
2014-09-25 14:45,27734
2014-09-25 14:50,26916
2014-09-25 14:55,29849
2014-09-25 15:00,30248
2014-09-25 15:05,27135
2014-09-25 15:10,28926
2014-09-25 15:15,34679
2014-09-25 15:20,32264
2014-09-25 15:25,31462
2014-09-25 15:30,32262
2014-09-25 15:35,29641
2014-09-25 15:40,29148
2014-09-25 15:45,30346
2014-09-25 15:50,32158
2014-09-25 15:55,31752
2014-09-25 16:00,33779
2014-09-25 16:05,36101
2014-09-25 16:10,37514
2014-09-25 16:15,32974
2014-09-25 16:20,31764
2014-09-25 16:25,33679
2014-09-25 16:30,33580
2014-09-25 16:35,36499
2014-09-25 16:40,32473
2014-09-25 16:45,35797
2014-09-25 16:50,35993
2014-09-25 16:55,36515
2014-09-25 17:00,40438
2014-09-25 17:05,39739
2014-09-25 17:10,40925
2014-09-25 17:15,38314
2014-09-25 17:20,38920
2014-09-25 17:25,40041
2014-09-25 17:30,42144
2014-09-25 17:35,37210
2014-09-25 17:40,32979
2014-09-25 17:45,39524
2014-09-25 17:50,39727
2014-09-25 17:55,41132
2014-09-25 18:00,38330
2014-09-25 18:05,37409
2014-09-25 18:10,44181
2014-09-25 18:15,37923
2014-09-25 18:20,38221
2014-09-25 18:25,41657
2014-09-25 18:30,42560
2014-09-25 18:35,46189
2014-09-25 18:40,42049
2014-09-25 18:45,41847
2014-09-25 18:50,41555
2014-09-25 18:55,40944
2014-09-25 19:00,43662
2014-09-25 19:05,41449
2014-09-25 19:10,46178
2014-09-25 19:15,40943
2014-09-25 19:20,42552
2014-09-25 19:25,38529
2014-09-25 19:30,42054
2014-09-25 19:35,36906
2014-09-25 19:40,35402
2014-09-25 19:45,41958
2014-09-25 19:50,40639
2014-09-25 19:55,40334
2014-09-25 20:00,37322
2014-09-25 20:05,38726
2014-09-25 20:10,39648
2014-09-25 20:15,36400
2014-09-25 20:20,38530
2014-09-25 20:25,37516
2014-09-25 20:30,37512
2014-09-25 20:35,42262
2014-09-25 20:40,40135
2014-09-25 20:45,35898
2014-09-25 20:50,39950
2014-09-25 20:55,36194
2014-09-25 21:00,37403
2014-09-25 21:05,34593
2014-09-25 21:10,39033
2014-09-25 21:15,36912
2014-09-25 21:20,36198
2014-09-25 21:25,33979
2014-09-25 21:30,34285
2014-09-25 21:35,36996
2014-09-25 21:40,37815
2014-09-25 21:45,38629
2014-09-25 21:50,33979
2014-09-25 21:55,38018
2014-09-25 22:00,36008
2014-09-25 22:05,38221
2014-09-25 22:10,31560
2014-09-25 22:15,31551
2014-09-25 22:20,33373
2014-09-25 22:25,31939
2014-09-25 22:30,31853
2014-09-25 22:35,31251
2014-09-25 22:40,29246
2014-09-25 22:45,27426
2014-09-25 22:50,33088
2014-09-25 22:55,30332
2014-09-25 23:00,30534
2014-09-25 23:05,28036
2014-09-25 23:10,28740
2014-09-25 23:15,26422
2014-09-25 23:20,27023
2014-09-25 23:25,25612
2014-09-25 23:30,26309
2014-09-25 23:35,27416
2014-09-25 23:40,27931
2014-09-25 23:45,25004
2014-09-25 23:50,23696
2014-09-25 23:55,29643
2014-09-26 00:00,22991
2014-09-26 00:05,25313
2014-09-26 00:10,20466
2014-09-26 00:15,20664
2014-09-26 00:20,21872
2014-09-26 00:25,20754
2014-09-26 00:30,21264
2014-09-26 00:35,18146
2014-09-26 00:40,16536
2014-09-26 00:45,17443
2014-09-26 00:50,18460
2014-09-26 00:55,19043
2014-09-26 01:00,15313
2014-09-26 01:05,14118
2014-09-26 01:10,15424
2014-09-26 01:15,13210
2014-09-26 01:20,14625
2014-09-26 01:25,12308
2014-09-26 01:30,12596
2014-09-26 01:35,10779
2014-09-26 01:40,10387
2014-09-26 01:45,9274
2014-09-26 01:50,10286
2014-09-26 01:55,10282
2014-09-26 02:00,7861
2014-09-26 02:05,9180
2014-09-26 02:10,8372
2014-09-26 02:15,6962
2014-09-26 02:20,8369
2014-09-26 02:25,7264
2014-09-26 02:30,7056
2014-09-26 02:35,6655
2014-09-26 02:40,6756
2014-09-26 02:45,7567
2014-09-26 02:50,5549
2014-09-26 02:55,6956
2014-09-26 03:00,4539
2014-09-26 03:05,5948
2014-09-26 03:10,6457
2014-09-26 03:15,6551
2014-09-26 03:20,6760
2014-09-26 03:25,6253
2014-09-26 03:30,5945
2014-09-26 03:35,5542
2014-09-26 03:40,5240
2014-09-26 03:45,6255
2014-09-26 03:50,5344
2014-09-26 03:55,4735
2014-09-26 04:00,4135
2014-09-26 04:05,5143
2014-09-26 04:10,4537
2014-09-26 04:15,4939
2014-09-26 04:20,4739
2014-09-26 04:25,6150
2014-09-26 04:30,4742
2014-09-26 04:35,5745
2014-09-26 04:40,5545
2014-09-26 04:45,5746
2014-09-26 04:50,6151
2014-09-26 04:55,5341
2014-09-26 05:00,6253
2014-09-26 05:05,5239
2014-09-26 05:10,7157
2014-09-26 05:15,8565
2014-09-26 05:20,8464
2014-09-26 05:25,9777
2014-09-26 05:30,9584
2014-09-26 05:35,7764
2014-09-26 05:40,7651
2014-09-26 05:45,10077
2014-09-26 05:50,9381
2014-09-26 05:55,10179
2014-09-26 06:00,9381
2014-09-26 06:05,11589
2014-09-26 06:10,9075
2014-09-26 06:15,10987
2014-09-26 06:20,12697
2014-09-26 06:25,14321
2014-09-26 06:30,13917
2014-09-26 06:35,15930
2014-09-26 06:40,13916
2014-09-26 06:45,12496
2014-09-26 06:50,13109
2014-09-26 06:55,12505
2014-09-26 07:00,17646
2014-09-26 07:05,12493
2014-09-26 07:10,18147
2014-09-26 07:15,18342
2014-09-26 07:20,20465
2014-09-26 07:25,19659
2014-09-26 07:30,17755
2014-09-26 07:35,18951
2014-09-26 07:40,17934
2014-09-26 07:45,18338
2014-09-26 07:50,19162
2014-09-26 07:55,20163
2014-09-26 08:00,21281
2014-09-26 08:05,20466
2014-09-26 08:10,16641
2014-09-26 08:15,18047
2014-09-26 08:20,20972
2014-09-26 08:25,23300
2014-09-26 08:30,22898
2014-09-26 08:35,25013
2014-09-26 08:40,21079
2014-09-26 08:45,21381
2014-09-26 08:50,21279
2014-09-26 08:55,19265
2014-09-26 09:00,22089
2014-09-26 09:05,23091
2014-09-26 09:10,23192
2014-09-26 09:15,24096
2014-09-26 09:20,24606
2014-09-26 09:25,25008
2014-09-26 09:30,21788
2014-09-26 09:35,23380
2014-09-26 09:40,22371
2014-09-26 09:45,22177
2014-09-26 09:50,24103
2014-09-26 09:55,21371
2014-09-26 10:00,22788
2014-09-26 10:05,20875
2014-09-26 10:10,17746
2014-09-26 10:15,20971
2014-09-26 10:20,22383
2014-09-26 10:25,21686
2014-09-26 10:30,20785
2014-09-26 10:35,23702
2014-09-26 10:40,23094
2014-09-26 10:45,21986
2014-09-26 10:50,23200
2014-09-26 10:55,20769
2014-09-26 11:00,17956
2014-09-26 11:05,24002
2014-09-26 11:10,20977
2014-09-26 11:15,21180
2014-09-26 11:20,21068
2014-09-26 11:25,22888
2014-09-26 11:30,18354
2014-09-26 11:35,20362
2014-09-26 11:40,18751
2014-09-26 11:45,19161
2014-09-26 11:50,20970
2014-09-26 11:55,18138
2014-09-26 12:00,20060
2014-09-26 12:05,20565
2014-09-26 12:10,17840
2014-09-26 12:15,20165
2014-09-26 12:20,19253
2014-09-26 12:25,17240
2014-09-26 12:30,20570
2014-09-26 12:35,22989
2014-09-26 12:40,26116
2014-09-26 12:45,20371
2014-09-26 12:50,21784
2014-09-26 12:55,21976
2014-09-26 13:00,18753
2014-09-26 13:05,22683
2014-09-26 13:10,22393
2014-09-26 13:15,20666
2014-09-26 13:20,25303
2014-09-26 13:25,22081
2014-09-26 13:30,19260
2014-09-26 13:35,23704
2014-09-26 13:40,19563
2014-09-26 13:45,21267
2014-09-26 13:50,22182
2014-09-26 13:55,21864
2014-09-26 14:00,22899
2014-09-26 14:05,24504
2014-09-26 14:10,25603
2014-09-26 14:15,25317
2014-09-26 14:20,22682
2014-09-26 14:25,22082
2014-09-26 14:30,25098
2014-09-26 14:35,25511
2014-09-26 14:40,27723
2014-09-26 14:45,23796
2014-09-26 14:50,27022
2014-09-26 14:55,28637
2014-09-26 15:00,24900
2014-09-26 15:05,27830
2014-09-26 15:10,25822
2014-09-26 15:15,26709
2014-09-26 15:20,31159
2014-09-26 15:25,25914
2014-09-26 15:30,29142
2014-09-26 15:35,29048
2014-09-26 15:40,30043
2014-09-26 15:45,29331
2014-09-26 15:50,31061
2014-09-26 15:55,31662
2014-09-26 16:00,29971
2014-09-26 16:05,32680
2014-09-26 16:10,34686
2014-09-26 16:15,34697
2014-09-26 16:20,33774
2014-09-26 16:25,31266
2014-09-26 16:30,35190
2014-09-26 16:35,30654
2014-09-26 16:40,33070
2014-09-26 16:45,32967
2014-09-26 16:50,34085
2014-09-26 16:55,38914
2014-09-26 17:00,35098
2014-09-26 17:05,37213
2014-09-26 17:10,35897
2014-09-26 17:15,39926
2014-09-26 17:20,38523
2014-09-26 17:25,33583
2014-09-26 17:30,40238
2014-09-26 17:35,39330
2014-09-26 17:40,43153
2014-09-26 17:45,42341
2014-09-26 17:50,40635
2014-09-26 17:55,40245
2014-09-26 18:00,39224
2014-09-26 18:05,43761
2014-09-26 18:10,43168
2014-09-26 18:15,43763
2014-09-26 18:20,47298
2014-09-26 18:25,44988
2014-09-26 18:30,47393
2014-09-26 18:35,42356
2014-09-26 18:40,42068
2014-09-26 18:45,45174
2014-09-26 18:50,44471
2014-09-26 18:55,48797
2014-09-26 19:00,45087
2014-09-26 19:05,46286
2014-09-26 19:10,45379
2014-09-26 19:15,51730
2014-09-26 19:20,44077
2014-09-26 19:25,41149
2014-09-26 19:30,44270
2014-09-26 19:35,49224
2014-09-26 19:40,46696
2014-09-26 19:45,46655
2014-09-26 19:50,45989
2014-09-26 19:55,41254
2014-09-26 20:00,42634
2014-09-26 20:05,43755
2014-09-26 20:10,46693
2014-09-26 20:15,48912
2014-09-26 20:20,48314
2014-09-26 20:25,47904
2014-09-26 20:30,44068
2014-09-26 20:35,43870
2014-09-26 20:40,44085
2014-09-26 20:45,44764
2014-09-26 20:50,46287
2014-09-26 20:55,46785
2014-09-26 21:00,47093
2014-09-26 21:05,46083
2014-09-26 21:10,45684
2014-09-26 21:15,50211
2014-09-26 21:20,43472
2014-09-26 21:25,44874
2014-09-26 21:30,45875
2014-09-26 21:35,50129
2014-09-26 21:40,46096
2014-09-26 21:45,43336
2014-09-26 21:50,46893
2014-09-26 21:55,44583
2014-09-26 22:00,44160
2014-09-26 22:05,39623
2014-09-26 22:10,42746
2014-09-26 22:15,42760
2014-09-26 22:20,45391
2014-09-26 22:25,44667
2014-09-26 22:30,38935
2014-09-26 22:35,40042
2014-09-26 22:40,38728
2014-09-26 22:45,42856
2014-09-26 22:50,43565
2014-09-26 22:55,41544
2014-09-26 23:00,42054
2014-09-26 23:05,40552
2014-09-26 23:10,41750
2014-09-26 23:15,42043
2014-09-26 23:20,40034
2014-09-26 23:25,44577
2014-09-26 23:30,43763
2014-09-26 23:35,41951
2014-09-26 23:40,43564
2014-09-26 23:45,40735
2014-09-26 23:50,42454
2014-09-26 23:55,44465
2014-09-27 00:00,42458
2014-09-27 00:05,36902
2014-09-27 00:10,34377
2014-09-27 00:15,33775
2014-09-27 00:20,37223
2014-09-27 00:25,40740
2014-09-27 00:30,36095
2014-09-27 00:35,33780
2014-09-27 00:40,31268
2014-09-27 00:45,37016
2014-09-27 00:50,38217
2014-09-27 00:55,35300
2014-09-27 01:00,32176
2014-09-27 01:05,32790
2014-09-27 01:10,30960
2014-09-27 01:15,32474
2014-09-27 01:20,32069
2014-09-27 01:25,31883
2014-09-27 01:30,30963
2014-09-27 01:35,25716
2014-09-27 01:40,31359
2014-09-27 01:45,27629
2014-09-27 01:50,28244
2014-09-27 01:55,28628
2014-09-27 02:00,29041
2014-09-27 02:05,25004
2014-09-27 02:10,21267
2014-09-27 02:15,21680
2014-09-27 02:20,18158
2014-09-27 02:25,23601
2014-09-27 02:30,21065
2014-09-27 02:35,19750
2014-09-27 02:40,18257
2014-09-27 02:45,20571
2014-09-27 02:50,20264
2014-09-27 02:55,18758
2014-09-27 03:00,17350
2014-09-27 03:05,19267
2014-09-27 03:10,16841
2014-09-27 03:15,17144
2014-09-27 03:20,17551
2014-09-27 03:25,15640
2014-09-27 03:30,16236
2014-09-27 03:35,11295
2014-09-27 03:40,15225
2014-09-27 03:45,11490
2014-09-27 03:50,11900
2014-09-27 03:55,11696
2014-09-27 04:00,13105
2014-09-27 04:05,10891
2014-09-27 04:10,11080
2014-09-27 04:15,9986
2014-09-27 04:20,9778
2014-09-27 04:25,9587
2014-09-27 04:30,8974
2014-09-27 04:35,9876
2014-09-27 04:40,7262
2014-09-27 04:45,9473
2014-09-27 04:50,8571
2014-09-27 04:55,9067
2014-09-27 05:00,7566
2014-09-27 05:05,8372
2014-09-27 05:10,9478
2014-09-27 05:15,7966
2014-09-27 05:20,9071
2014-09-27 05:25,9874
2014-09-27 05:30,8764
2014-09-27 05:35,7261
2014-09-27 05:40,8167
2014-09-27 05:45,5843
2014-09-27 05:50,5641
2014-09-27 05:55,7657
2014-09-27 06:00,7568
2014-09-27 06:05,6552
2014-09-27 06:10,8057
2014-09-27 06:15,7867
2014-09-27 06:20,7760
2014-09-27 06:25,6453
2014-09-27 06:30,7564
2014-09-27 06:35,8761
2014-09-27 06:40,6147
2014-09-27 06:45,7352
2014-09-27 06:50,7357
2014-09-27 06:55,8664
2014-09-27 07:00,7251
2014-09-27 07:05,7157
2014-09-27 07:10,9771
2014-09-27 07:15,9373
2014-09-27 07:20,9673
2014-09-27 07:25,8863
2014-09-27 07:30,9677
2014-09-27 07:35,9577
2014-09-27 07:40,8974
2014-09-27 07:45,9473
2014-09-27 07:50,9270
2014-09-27 07:55,9876
2014-09-27 08:00,9286
2014-09-27 08:05,10074
2014-09-27 08:10,11487
2014-09-27 08:15,10585
2014-09-27 08:20,10484
2014-09-27 08:25,11997
2014-09-27 08:30,11191
2014-09-27 08:35,14503
2014-09-27 08:40,12795
2014-09-27 08:45,12093
2014-09-27 08:50,10881
2014-09-27 08:55,13105
2014-09-27 09:00,11989
2014-09-27 09:05,13404
2014-09-27 09:10,14719
2014-09-27 09:15,15518
2014-09-27 09:20,13308
2014-09-27 09:25,14019
2014-09-27 09:30,15936
2014-09-27 09:35,14217
2014-09-27 09:40,14919
2014-09-27 09:45,16429
2014-09-27 09:50,17743
2014-09-27 09:55,14427
2014-09-27 10:00,13823
2014-09-27 10:05,16532
2014-09-27 10:10,14519
2014-09-27 10:15,16938
2014-09-27 10:20,17031
2014-09-27 10:25,19563
2014-09-27 10:30,17641
2014-09-27 10:35,19757
2014-09-27 10:40,21263
2014-09-27 10:45,19460
2014-09-27 10:50,16833
2014-09-27 10:55,18046
2014-09-27 11:00,18852
2014-09-27 11:05,20658
2014-09-27 11:10,21979
2014-09-27 11:15,23082
2014-09-27 11:20,18147
2014-09-27 11:25,19961
2014-09-27 11:30,21272
2014-09-27 11:35,20474
2014-09-27 11:40,24902
2014-09-27 11:45,24086
2014-09-27 11:50,22881
2014-09-27 11:55,19676
2014-09-27 12:00,17444
2014-09-27 12:05,21274
2014-09-27 12:10,21278
2014-09-27 12:15,23809
2014-09-27 12:20,22279
2014-09-27 12:25,24999
2014-09-27 12:30,21175
2014-09-27 12:35,23791
2014-09-27 12:40,23682
2014-09-27 12:45,23193
2014-09-27 12:50,22279
2014-09-27 12:55,22081
2014-09-27 13:00,25904
2014-09-27 13:05,27014
2014-09-27 13:10,27211
2014-09-27 13:15,27830
2014-09-27 13:20,23479
2014-09-27 13:25,21879
2014-09-27 13:30,24597
2014-09-27 13:35,26222
2014-09-27 13:40,30345
2014-09-27 13:45,31442
2014-09-27 13:50,26300
2014-09-27 13:55,26316
2014-09-27 14:00,24498
2014-09-27 14:05,26213
